Uniprot_ID	prediction	Category
Q16584	1.0	Swiss-Prot
Q9C0H9	1.0	Swiss-Prot
Q9BRS8	1.0	Swiss-Prot
Q96RN5	1.0	Swiss-Prot
Q9HCE9	1.0	Swiss-Prot
Q92888	1.0	Swiss-Prot
Q9UBB5	1.0	Swiss-Prot
Q12774	1.0	Swiss-Prot
Q9Y2X9	1.0	Swiss-Prot
Q6ZRS2	1.0	Swiss-Prot
F8WBI6	1.0	Swiss-Prot
Q9Y6C2	1.0	Swiss-Prot
Q08378	1.0	Swiss-Prot
P42768	1.0	Swiss-Prot
Q9P206	1.0	Swiss-Prot
Q99933	1.0	Swiss-Prot
B3KU38	1.0	Swiss-Prot
Q5VUJ6	1.0	Swiss-Prot
Q8IX03	1.0	Swiss-Prot
A6NM11	1.0	Swiss-Prot
Q70CQ4	1.0	Swiss-Prot
Q9NVR5	1.0	Swiss-Prot
Q9UPW0	1.0	Swiss-Prot
O15409	1.0	Swiss-Prot
A7XYQ1	1.0	Swiss-Prot
Q03252	1.0	Swiss-Prot
P51826	1.0	Swiss-Prot
Q8TDD2	1.0	Swiss-Prot
Q8N3F8	1.0	Swiss-Prot
Q9BYW2	1.0	Swiss-Prot
Q13495	1.0	Swiss-Prot
O95071	1.0	Swiss-Prot
Q1XH10	1.0	Swiss-Prot
A6NJU9	1.0	Swiss-Prot
Q6UXY1	1.0	Swiss-Prot
Q02505	1.0	Swiss-Prot
Q9P2K5	1.0	Swiss-Prot
Q9UBS9	1.0	Swiss-Prot
P78344	1.0	Swiss-Prot
P35611	1.0	Swiss-Prot
Q6NUN7	1.0	Swiss-Prot
Q9ULU4	1.0	Swiss-Prot
Q9Y4H2	1.0	Swiss-Prot
Q86SU0	1.0	Swiss-Prot
Q96JJ6	1.0	Swiss-Prot
P0C7V6	1.0	Swiss-Prot
Q86U42	1.0	Swiss-Prot
P35711	1.0	Swiss-Prot
Q8ND83	1.0	Swiss-Prot
Q6DT37	1.0	Swiss-Prot
O00192	1.0	Swiss-Prot
Q15459	1.0	Swiss-Prot
Q96MG2	1.0	Swiss-Prot
Q9H3P2	1.0	Swiss-Prot
P55010	1.0	Swiss-Prot
Q52LR7	1.0	Swiss-Prot
Q96JP2	1.0	Swiss-Prot
O14964	1.0	Swiss-Prot
Q6W4X9	1.0	Swiss-Prot
P0C860	1.0	Swiss-Prot
Q96Q04	1.0	Swiss-Prot
P00519	1.0	Swiss-Prot
Q8N4C8	1.0	Swiss-Prot
Q86T65	1.0	Swiss-Prot
Q99466	1.0	Swiss-Prot
O60506	1.0	Swiss-Prot
O15370	1.0	Swiss-Prot
Q8IZL8	1.0	Swiss-Prot
Q27J81	1.0	Swiss-Prot
Q8WV24	1.0	Swiss-Prot
Q5XG87	1.0	Swiss-Prot
Q9NYF0	1.0	Swiss-Prot
Q01804	1.0	Swiss-Prot
Q5T9A4	1.0	Swiss-Prot
Q92617	1.0	Swiss-Prot
P78316	1.0	Swiss-Prot
Q9H1B7	1.0	Swiss-Prot
Q68DK7	1.0	Swiss-Prot
Q8WUF5	1.0	Swiss-Prot
Q9NP71	1.0	Swiss-Prot
Q9UBC2	1.0	Swiss-Prot
B1AL46	1.0	Swiss-Prot
Q9Y6R0	1.0	Swiss-Prot
Q9P219	1.0	Swiss-Prot
Q9NZT2	1.0	Swiss-Prot
Q7Z434	1.0	Swiss-Prot
Q9P267	1.0	Swiss-Prot
Q4ZHG4	1.0	Swiss-Prot
O15353	1.0	Swiss-Prot
Q96AE4	1.0	Swiss-Prot
Q13283	1.0	Swiss-Prot
P35612	1.0	Swiss-Prot
Q9HCH0	1.0	Swiss-Prot
Q6PCT2	1.0	Swiss-Prot
Q9NP61	1.0	Swiss-Prot
P48634	1.0	Swiss-Prot
Q9NSY1	1.0	Swiss-Prot
Q9C0K0	1.0	Swiss-Prot
Q9ULL0	1.0	Swiss-Prot
P49959	1.0	Swiss-Prot
Q13387	1.0	Swiss-Prot
Q15742	1.0	Swiss-Prot
Q8N108	1.0	Swiss-Prot
Q14686	1.0	Swiss-Prot
Q96JA4	1.0	Swiss-Prot
Q96SB3	1.0	Swiss-Prot
Q86XG9	1.0	Swiss-Prot
A8MRT5	1.0	Swiss-Prot
Q9Y4B5	1.0	Swiss-Prot
Q12852	1.0	Swiss-Prot
Q66K74	1.0	Swiss-Prot
O15049	1.0	Swiss-Prot
Q9P0J7	1.0	Swiss-Prot
P51531	1.0	Swiss-Prot
Q12968	1.0	Swiss-Prot
A5PL33	1.0	Swiss-Prot
Q8IX07	1.0	Swiss-Prot
Q8NEY1	1.0	Swiss-Prot
O94913	1.0	Swiss-Prot
Q8NCN4	1.0	Swiss-Prot
Q9HAZ2	1.0	Swiss-Prot
Q8NEY8	1.0	Swiss-Prot
Q5VV67	1.0	Swiss-Prot
O75069	1.0	Swiss-Prot
Q8WVB6	1.0	Swiss-Prot
O43189	1.0	Swiss-Prot
O60812	1.0	Swiss-Prot
Q96EB6	1.0	Swiss-Prot
O60292	1.0	Swiss-Prot
Q9H7L9	1.0	Swiss-Prot
Q8N8E2	1.0	Swiss-Prot
Q6UXH8	1.0	Swiss-Prot
Q9BU19	1.0	Swiss-Prot
P80192	1.0	Swiss-Prot
Q7L590	1.0	Swiss-Prot
Q99743	1.0	Swiss-Prot
Q8NCF5	1.0	Swiss-Prot
Q9UKN7	1.0	Swiss-Prot
Q8IZQ8	1.0	Swiss-Prot
P98088	1.0	Swiss-Prot
Q96DN6	1.0	Swiss-Prot
P46821	1.0	Swiss-Prot
O94761	1.0	Swiss-Prot
Q9ULN7	1.0	Swiss-Prot
Q96PV7	1.0	Swiss-Prot
A1L443	1.0	Swiss-Prot
A6NNT2	1.0	Swiss-Prot
P20849	1.0	Swiss-Prot
Q92794	1.0	Swiss-Prot
Q76NI1	1.0	Swiss-Prot
Q14774	1.0	Swiss-Prot
Q9H334	1.0	Swiss-Prot
Q6T4R5	1.0	Swiss-Prot
P27815	1.0	Swiss-Prot
Q9HC84	1.0	Swiss-Prot
P02545	1.0	Swiss-Prot
Q9Y6W5	1.0	Swiss-Prot
A6NN73	1.0	Swiss-Prot
Q9UDV7	1.0	Swiss-Prot
Q96HA1	1.0	Swiss-Prot
Q96CW6	1.0	Swiss-Prot
Q9H694	1.0	Swiss-Prot
O15054	1.0	Swiss-Prot
Q14055	1.0	Swiss-Prot
P35637	1.0	LLPS+
Q6PJ61	1.0	Swiss-Prot
Q02086	1.0	Swiss-Prot
Q8IYY4	1.0	Swiss-Prot
Q8WXF1	1.0	LLPS+
Q8TBP0	1.0	Swiss-Prot
P35637	1.0	LLPS+
Q75E28	1.0	LLPS+
Q6P995	1.0	Swiss-Prot
Q8SWR8	1.0	LLPS-
P24928	1.0	LLPS+
Q76G19	1.0	Swiss-Prot
Q96RK0	1.0	Swiss-Prot
Q8IX94	1.0	Swiss-Prot
Q99501	1.0	Swiss-Prot
Q9Y618	1.0	Swiss-Prot
Q5SW24	1.0	Swiss-Prot
Q15648	1.0	LLPS+
P10636-8	1.0	LLPS+
P10275	1.0	LLPS+
Q75N03	1.0	Swiss-Prot
P12109	1.0	Swiss-Prot
Q8TF61	1.0	Swiss-Prot
Q14781	1.0	LLPS+
P35637	1.0	LLPS+
Q8IWX8	1.0	Swiss-Prot
Q8NCD3	1.0	Swiss-Prot
Q7Z3B3	1.0	Swiss-Prot
Q96AY4	1.0	Swiss-Prot
P09651-1	1.0	LLPS+
A6NKD9	1.0	Swiss-Prot
O60885	1.0	LLPS+
P98174	1.0	Swiss-Prot
Q6UUV7	1.0	Swiss-Prot
P22626	1.0	LLPS+
P0CG42	1.0	Swiss-Prot
O94993	1.0	Swiss-Prot
P28702	1.0	Swiss-Prot
Q6ZNE9	1.0	Swiss-Prot
P22626	1.0	LLPS+
Q12778	1.0	Swiss-Prot
Q9H0L4	1.0	LLPS+
Q9Y520	1.0	Swiss-Prot
Q92804-2	1.0	LLPS-
Q86TB9	1.0	Swiss-Prot
Q9BXF6	1.0	Swiss-Prot
Q13148	1.0	LLPS+
Q702N8	1.0	Swiss-Prot
Q08289	1.0	Swiss-Prot
Q9BRQ0	1.0	Swiss-Prot
Q9NYQ6	1.0	Swiss-Prot
P35637	1.0	LLPS+
Q8IXF0	1.0	Swiss-Prot
Q6NUJ5	1.0	Swiss-Prot
P17661	1.0	Swiss-Prot
Q9NRS6	1.0	Swiss-Prot
P10636-8	1.0	LLPS+
P11274	1.0	Swiss-Prot
Q96A84	1.0	Swiss-Prot
O14654	1.0	Swiss-Prot
Q8NEA6	1.0	Swiss-Prot
Q16204	1.0	Swiss-Prot
Q9HCG8	1.0	Swiss-Prot
P10636-8	1.0	LLPS-
Q9NYZ3	1.0	Swiss-Prot
O15056	1.0	Swiss-Prot
Q9Y6X6	1.0	Swiss-Prot
P33240	1.0	LLPS+
P0CG41	1.0	Swiss-Prot
Q03164	1.0	Swiss-Prot
Q92804-2	1.0	LLPS+
P19659	1.0	LLPS+
Q15648	1.0	LLPS+
Q9NVW2	1.0	Swiss-Prot
A1L4H1	1.0	Swiss-Prot
Q5JSZ5	1.0	Swiss-Prot
Q8ND24	1.0	Swiss-Prot
Q99801	1.0	Swiss-Prot
Q75E28	1.0	LLPS-
Q8IYF1	1.0	Swiss-Prot
A6NMS7	1.0	Swiss-Prot
Q8NA82	1.0	Swiss-Prot
P23769 	1.0	LLPS+
Q9NSC2	1.0	Swiss-Prot
P08123	1.0	Swiss-Prot
Q09019	1.0	Swiss-Prot
O00512	1.0	Swiss-Prot
Q9UHD9	1.0	LLPS+
Q13438	1.0	Swiss-Prot
Q7ZXV8	1.0	LLPS+
Q8IWE2	1.0	Swiss-Prot
Q14103	1.0	LLPS+
O75177	1.0	Swiss-Prot
P04156	1.0	LLPS+
Q9Y2H9	1.0	Swiss-Prot
P17600	1.0	LLPS+
Q6E0U4	1.0	Swiss-Prot
C9JG80	1.0	Swiss-Prot
Q8IYJ3	1.0	Swiss-Prot
Q01844	1.0	LLPS+
Q7Z591	1.0	Swiss-Prot
Q9Y6I3	1.0	Swiss-Prot
Q9UKV0	1.0	Swiss-Prot
Q5TF21	1.0	Swiss-Prot
D6RBZ0	1.0	LLPS+
O00468	1.0	Swiss-Prot
Q8N0X7	1.0	Swiss-Prot
P35637	1.0	LLPS-
P19622	1.0	LLPS-
P54259	1.0	Swiss-Prot
Q58WW2	1.0	Swiss-Prot
P01106	1.0	LLPS+
P35637	1.0	LLPS+
Q9Y2G1	1.0	Swiss-Prot
Q9HCH5	1.0	Swiss-Prot
P05205	1.0	LLPS+
O14640	1.0	Swiss-Prot
Q8TED9	1.0	Swiss-Prot
Q92804-2	1.0	LLPS+
Q8N568	1.0	Swiss-Prot
D8V196	1.0	LLPS+
P35637	1.0	LLPS+
P49715	1.0	Swiss-Prot
Q01484	1.0	Swiss-Prot
Q96L91	1.0	Swiss-Prot
Q2M2I8	1.0	Swiss-Prot
Q86WN1	1.0	Swiss-Prot
Q96PE2	1.0	Swiss-Prot
Q9Y463	1.0	Swiss-Prot
Q8IWB9	1.0	Swiss-Prot
P35637	1.0	LLPS+
Q9Y2H0	1.0	Swiss-Prot
P05453	1.0	LLPS+
Q9UPW6	1.0	Swiss-Prot
Q96RT6	1.0	Swiss-Prot
Q6Y7W6	1.0	Swiss-Prot
Q8IZC6	1.0	Swiss-Prot
P51532	1.0	Swiss-Prot
Q9UPQ9	1.0	Swiss-Prot
Q6ZN18	1.0	Swiss-Prot
P04147	1.0	LLPS+
Q9Y566	1.0	Swiss-Prot
Q9NT22	1.0	Swiss-Prot
O14523	1.0	Swiss-Prot
P09651-2	1.0	LLPS+
P35637	1.0	LLPS+
Q9P1Y5	1.0	Swiss-Prot
P35658	1.0	Swiss-Prot
Q9Y3X0	1.0	Swiss-Prot
Q6ZU67	1.0	Swiss-Prot
Q8TDC3	1.0	Swiss-Prot
Q9BZE9	1.0	Swiss-Prot
Q8WXE0	1.0	Swiss-Prot
Q4VC44	1.0	Swiss-Prot
P25054	1.0	Swiss-Prot
Q8NCA5	1.0	Swiss-Prot
P05453	1.0	LLPS+
Q494V2	1.0	Swiss-Prot
D0PV95	1.0	LLPS+
P04147	1.0	LLPS+
Q9Y4C8	1.0	Swiss-Prot
Q9UHD9	1.0	LLPS+
Q5VWI1	1.0	Swiss-Prot
Q9BVN2	1.0	Swiss-Prot
O15234	1.0	Swiss-Prot
Q9JIR4	1.0	LLPS+
Q99932	1.0	Swiss-Prot
O94850	1.0	Swiss-Prot
Q8N5C8	1.0	Swiss-Prot
Q75E28	1.0	LLPS-
Q93073	1.0	Swiss-Prot
Q13148	1.0	LLPS+
Q6XZF7	1.0	Swiss-Prot
Q5SNV9	1.0	Swiss-Prot
P91870	1.0	LLPS+
K7EK33	1.0	LLPS+
Q96PX6	1.0	Swiss-Prot
D0PV95	1.0	LLPS+
Q8IYG6	1.0	Swiss-Prot
P51991	1.0	LLPS+
P04147	1.0	LLPS+
P10636-8	1.0	LLPS+
P32519	1.0	Swiss-Prot
P35637	1.0	LLPS+
O43734	1.0	Swiss-Prot
Q8IXL6	1.0	Swiss-Prot
P35637	1.0	LLPS+
P09651-2	1.0	LLPS+
O14490	1.0	Swiss-Prot
P50548	1.0	Swiss-Prot
Q8IVH2	1.0	Swiss-Prot
O75808	1.0	Swiss-Prot
Q52LJ0	1.0	Swiss-Prot
Q9H211	1.0	Swiss-Prot
P35637	1.0	LLPS-
P40425	1.0	Swiss-Prot
P23508	1.0	Swiss-Prot
P35637	1.0	LLPS+
P39059	1.0	Swiss-Prot
P35637	1.0	LLPS+
Q96B97	1.0	Swiss-Prot
P49750	1.0	Swiss-Prot
P22626	1.0	LLPS+
Q13148	1.0	LLPS+
P09651-2	1.0	LLPS+
P35637	1.0	LLPS+
A6NMT0	1.0	Swiss-Prot
Q5VWQ8	1.0	Swiss-Prot
Q9NRF2	1.0	Swiss-Prot
O43395	1.0	Swiss-Prot
P09651-2	1.0	LLPS+
Q8NDZ2	1.0	Swiss-Prot
G5EBV6	1.0	LLPS+
Q9BSJ8	1.0	Swiss-Prot
Q01844	1.0	LLPS-
P04147	1.0	LLPS+
E7EW31	1.0	Swiss-Prot
Q8TER5	1.0	Swiss-Prot
Q9BQI5	1.0	Swiss-Prot
P10636-8	1.0	LLPS+
Q9UPA5	1.0	Swiss-Prot
Q53ET0	1.0	Swiss-Prot
P35637	1.0	LLPS+
Q14008	1.0	Swiss-Prot
Q6AZY7	1.0	Swiss-Prot
Q4KMQ1	1.0	Swiss-Prot
Q86UU0	1.0	Swiss-Prot
P09651-2	1.0	LLPS-
Q5D1E8	0.99	Swiss-Prot
Q00839	0.99	Swiss-Prot
Q9Y6Q9	0.99	Swiss-Prot
Q96I34	0.99	Swiss-Prot
Q9ULV5	0.99	Swiss-Prot
P16383	0.99	Swiss-Prot
P58401	0.99	Swiss-Prot
Q8N5A5	0.99	Swiss-Prot
Q0VD83	0.99	Swiss-Prot
Q9H2X6	0.99	Swiss-Prot
Q9UEG4	0.99	Swiss-Prot
O00592	0.99	Swiss-Prot
Q96JG9	0.99	Swiss-Prot
Q5T230	0.99	Swiss-Prot
Q8WXD9	0.99	Swiss-Prot
Q8IY37	0.99	Swiss-Prot
O94875	0.99	Swiss-Prot
Q92908	0.99	Swiss-Prot
P22681	0.99	Swiss-Prot
A0A2K3DA85	0.99	LLPS-
A6NNM3	0.99	Swiss-Prot
O14976	0.99	Swiss-Prot
Q14669	0.99	Swiss-Prot
A6NM28	0.99	Swiss-Prot
Q96MU7	0.99	Swiss-Prot
Q9BTV7	0.99	Swiss-Prot
Q96LT9	0.99	Swiss-Prot
A6NNC1	0.99	Swiss-Prot
Q9H0W5	0.99	Swiss-Prot
Q9NW07	0.99	Swiss-Prot
O15069	0.99	Swiss-Prot
O75781	0.99	Swiss-Prot
P35637	0.99	LLPS-
Q9BZ71	0.99	Swiss-Prot
Q9Y2T7	0.99	Swiss-Prot
O94964	0.99	Swiss-Prot
Q9Y2I1	0.99	Swiss-Prot
Q96RF0	0.99	Swiss-Prot
Q9NTZ6	0.99	Swiss-Prot
Q13561	0.99	Swiss-Prot
Q9Y6G9	0.99	Swiss-Prot
Q96M63	0.99	Swiss-Prot
A4D2H0	0.99	Swiss-Prot
O14492	0.99	Swiss-Prot
A6NFI3	0.99	Swiss-Prot
O15209	0.99	Swiss-Prot
Q562E7	0.99	Swiss-Prot
Q9Y5B0	0.99	Swiss-Prot
Q07687	0.99	Swiss-Prot
O60239	0.99	Swiss-Prot
A6NJZ7	0.99	Swiss-Prot
Q86VP3	0.99	Swiss-Prot
D0PV95	0.99	LLPS-
Q96NY7	0.99	Swiss-Prot
Q8NFC6	0.99	Swiss-Prot
A0A1B0GUW6	0.99	Swiss-Prot
Q8N103	0.99	Swiss-Prot
O14979	0.99	LLPS+
Q5T7N2	0.99	Swiss-Prot
Q9UPN7	0.99	Swiss-Prot
Q9HBR0	0.99	Swiss-Prot
Q9C0C7	0.99	Swiss-Prot
Q9H4M7	0.99	Swiss-Prot
A6NGG8	0.99	Swiss-Prot
P0CJ85	0.99	Swiss-Prot
Q6RFH8	0.99	Swiss-Prot
Q8NDF8	0.99	Swiss-Prot
Q9C073	0.99	Swiss-Prot
O94900	0.99	Swiss-Prot
Q9Y3Y4	0.99	Swiss-Prot
Q8N1G1	0.99	Swiss-Prot
Q8N693	0.99	Swiss-Prot
Q9UN86	0.99	Swiss-Prot
P0CJ87	0.99	Swiss-Prot
Q92667	0.99	Swiss-Prot
P0C7U0	0.99	Swiss-Prot
Q7Z2K8	0.99	Swiss-Prot
Q9BQN1	0.99	Swiss-Prot
Q86VE0	0.99	Swiss-Prot
P78414	0.99	Swiss-Prot
Q7Z7A4	0.99	Swiss-Prot
O15062	0.99	Swiss-Prot
Q2TB10	0.99	Swiss-Prot
P51511	0.99	Swiss-Prot
P02671	0.99	Swiss-Prot
Q01538	0.99	Swiss-Prot
A8MU46	0.99	Swiss-Prot
Q9H7S9	0.99	Swiss-Prot
Q96QR8	0.99	Swiss-Prot
Q08174	0.99	Swiss-Prot
Q6NZY4	0.99	Swiss-Prot
Q12816	0.99	Swiss-Prot
Q9H0E9	0.99	Swiss-Prot
O94972	0.99	Swiss-Prot
E9PQR5	0.99	Swiss-Prot
Q9UKI9	0.99	Swiss-Prot
Q86YN6	0.99	Swiss-Prot
Q5HYW2	0.99	Swiss-Prot
Q9UQ16	0.99	Swiss-Prot
P61978	0.99	Swiss-Prot
Q8NFW9	0.99	Swiss-Prot
Q5JPB2	0.99	Swiss-Prot
Q9UI08	0.99	Swiss-Prot
Q4L180	0.99	Swiss-Prot
Q68DA7	0.99	Swiss-Prot
Q13367	0.99	Swiss-Prot
Q8N554	0.99	Swiss-Prot
Q8WU58	0.99	Swiss-Prot
Q5TC84	0.99	Swiss-Prot
Q6IQ23	0.99	Swiss-Prot
Q01101	0.99	Swiss-Prot
Q9HA65	0.99	Swiss-Prot
Q8N5Q1	0.99	Swiss-Prot
Q86XP3	0.99	Swiss-Prot
P0CG12	0.99	Swiss-Prot
Q99102	0.99	Swiss-Prot
Q16799	0.99	Swiss-Prot
Q86YF9	0.99	Swiss-Prot
Q5T5P2	0.99	Swiss-Prot
Q9HB65	0.99	Swiss-Prot
Q641Q2	0.99	Swiss-Prot
Q16352	0.99	Swiss-Prot
Q9C0D5	0.99	Swiss-Prot
A8MYA2	0.99	Swiss-Prot
P98082	0.99	Swiss-Prot
Q8NI51	0.99	Swiss-Prot
P58107	0.99	Swiss-Prot
Q5T0B9	0.99	Swiss-Prot
Q9UHD9	0.99	LLPS-
Q8WX93	0.99	Swiss-Prot
Q58EX7	0.99	Swiss-Prot
Q96G74	0.99	Swiss-Prot
Q13094	0.99	Swiss-Prot
P98095	0.99	Swiss-Prot
Q8IU81	0.99	Swiss-Prot
Q9HCD6	0.99	Swiss-Prot
O43379	0.99	Swiss-Prot
P15408	0.99	Swiss-Prot
Q10586	0.99	Swiss-Prot
Q8TAP9	0.99	Swiss-Prot
P27816	0.99	Swiss-Prot
Q86XJ1	0.99	Swiss-Prot
Q8N884	0.99	Swiss-Prot
Q99674	0.99	Swiss-Prot
Q9NQT8	0.99	Swiss-Prot
Q96HA7	0.99	Swiss-Prot
O00213	0.99	Swiss-Prot
Q9UBX2	0.99	Swiss-Prot
Q96RE7	0.99	Swiss-Prot
Q9UIH9	0.99	Swiss-Prot
O60447	0.99	Swiss-Prot
Q15735	0.99	Swiss-Prot
Q6AWC2	0.99	Swiss-Prot
O75427	0.99	Swiss-Prot
P55316	0.99	Swiss-Prot
P43351	0.99	Swiss-Prot
Q96PC5	0.99	Swiss-Prot
Q8N1G0	0.99	Swiss-Prot
Q9NTX9	0.99	Swiss-Prot
Q9NY43	0.99	Swiss-Prot
O94933	0.99	Swiss-Prot
Q9H0D2	0.99	Swiss-Prot
Q9NRM1	0.99	Swiss-Prot
O60282	0.99	Swiss-Prot
P35637	0.99	LLPS-
A0A1B0GUY1	0.99	Swiss-Prot
O75081	0.99	Swiss-Prot
Q9UKX7	0.99	Swiss-Prot
Q9P2B4	0.99	Swiss-Prot
O14594	0.99	Swiss-Prot
Q8IUX7	0.99	Swiss-Prot
A8MXT2	0.99	Swiss-Prot
P47974	0.99	Swiss-Prot
Q14005	0.99	Swiss-Prot
Q96N64	0.99	Swiss-Prot
Q9Y4A8	0.99	Swiss-Prot
P37275	0.99	Swiss-Prot
Q5VV41	0.99	Swiss-Prot
Q9H0I2	0.99	Swiss-Prot
Q9NQZ3	0.99	Swiss-Prot
P56945	0.99	Swiss-Prot
O15211	0.99	Swiss-Prot
Q96QT6	0.99	Swiss-Prot
Q9H425	0.99	Swiss-Prot
Q7Z3J3	0.99	Swiss-Prot
Q12802	0.99	Swiss-Prot
Q9NPG3	0.99	Swiss-Prot
O95935	0.99	Swiss-Prot
Q86VW2	0.99	Swiss-Prot
O43312	0.99	Swiss-Prot
Q9ULH1	0.99	Swiss-Prot
P51957	0.99	Swiss-Prot
O14514	0.99	Swiss-Prot
P14866	0.99	Swiss-Prot
Q7Z6Z7	0.99	Swiss-Prot
Q9H0K4	0.99	Swiss-Prot
A6NKL6	0.99	Swiss-Prot
P21815	0.99	Swiss-Prot
Q8NFN8	0.99	Swiss-Prot
P43121	0.99	Swiss-Prot
O14782	0.99	Swiss-Prot
Q14938	0.99	Swiss-Prot
Q15772	0.99	Swiss-Prot
Q96EK2	0.99	Swiss-Prot
Q5JXC2	0.99	Swiss-Prot
Q9UJV8	0.99	Swiss-Prot
Q8NEF9	0.99	Swiss-Prot
Q6P1L5	0.99	Swiss-Prot
Q96NB3	0.99	Swiss-Prot
Q14137	0.99	Swiss-Prot
O75154	0.99	Swiss-Prot
Q9UP79	0.99	Swiss-Prot
O75528	0.99	Swiss-Prot
Q8WUI4	0.99	Swiss-Prot
Q12840	0.99	Swiss-Prot
Q12857	0.99	Swiss-Prot
Q8N5Y2	0.99	Swiss-Prot
Q01546	0.99	Swiss-Prot
Q9H7X3	0.99	Swiss-Prot
Q6ZTN6	0.99	Swiss-Prot
Q9Y5B9	0.99	Swiss-Prot
O60732	0.99	Swiss-Prot
Q9H5N1	0.99	Swiss-Prot
O60346	0.99	Swiss-Prot
P28698	0.99	Swiss-Prot
Q92925	0.99	Swiss-Prot
Q96S59	0.99	Swiss-Prot
Q92540	0.99	Swiss-Prot
Q9NRL3	0.99	Swiss-Prot
Q92576	0.99	Swiss-Prot
A6NHN0	0.99	Swiss-Prot
Q92835	0.99	Swiss-Prot
P17480	0.99	Swiss-Prot
Q6ZVF9	0.99	Swiss-Prot
Q9HCE3	0.99	Swiss-Prot
Q8IZD2	0.99	Swiss-Prot
Q8WWL2	0.99	Swiss-Prot
Q5VZ46	0.99	Swiss-Prot
Q96BV0	0.99	Swiss-Prot
Q3SYA9	0.99	Swiss-Prot
Q9NTJ3	0.99	Swiss-Prot
Q96P47	0.99	Swiss-Prot
P09086	0.99	Swiss-Prot
O60331	0.99	Swiss-Prot
Q4FZB7	0.99	Swiss-Prot
Q68DK2	0.99	Swiss-Prot
Q86YP4	0.99	Swiss-Prot
Q9Y2I6	0.99	Swiss-Prot
Q99666	0.99	Swiss-Prot
Q9Y2K2	0.99	Swiss-Prot
O75157	0.99	Swiss-Prot
P50607	0.99	Swiss-Prot
P0CJ89	0.99	Swiss-Prot
Q9UL51	0.99	Swiss-Prot
Q8WXI7	0.99	Swiss-Prot
Q96M69	0.99	Swiss-Prot
Q9UPQ0	0.99	Swiss-Prot
Q92618	0.99	Swiss-Prot
Q15583	0.99	Swiss-Prot
Q9H074	0.99	Swiss-Prot
P36402	0.99	Swiss-Prot
Q96II8	0.99	Swiss-Prot
Q8N5H7	0.99	Swiss-Prot
O75151	0.99	Swiss-Prot
Q9P2N6	0.99	Swiss-Prot
Q24JP5	0.99	Swiss-Prot
Q8WVT3	0.99	Swiss-Prot
Q04724	0.99	Swiss-Prot
Q86VY4	0.99	Swiss-Prot
F8W1W9	0.99	Swiss-Prot
Q04206	0.99	Swiss-Prot
Q08495	0.99	Swiss-Prot
O43166	0.99	Swiss-Prot
Q96CN9	0.99	Swiss-Prot
Q63HR2	0.99	Swiss-Prot
A6NIJ5	0.99	Swiss-Prot
Q76FK4	0.99	Swiss-Prot
E2RYF6	0.99	Swiss-Prot
Q9NPG4	0.99	Swiss-Prot
Q9C0E8	0.99	Swiss-Prot
Q2NL68	0.99	Swiss-Prot
Q6NSW7	0.99	Swiss-Prot
Q9UBV2	0.99	Swiss-Prot
Q6UWE0	0.99	Swiss-Prot
Q02952	0.99	Swiss-Prot
Q6PKG0	0.99	Swiss-Prot
Q2M2I5	0.99	Swiss-Prot
Q9P242	0.99	Swiss-Prot
Q8IWZ3	0.99	Swiss-Prot
O95996	0.99	Swiss-Prot
Q8IV53	0.99	Swiss-Prot
O15399	0.99	Swiss-Prot
Q00987	0.99	Swiss-Prot
Q9H8N7	0.99	Swiss-Prot
Q86VX9	0.99	Swiss-Prot
Q96MY1	0.99	Swiss-Prot
O00203	0.99	Swiss-Prot
Q9H0K1	0.99	Swiss-Prot
Q96DT7	0.99	Swiss-Prot
Q9Y2Y4	0.99	Swiss-Prot
Q17R98	0.99	Swiss-Prot
Q9H4Q3	0.99	Swiss-Prot
Q9H9D4	0.99	Swiss-Prot
Q92733	0.99	Swiss-Prot
Q16891	0.99	Swiss-Prot
Q9UKY1	0.99	Swiss-Prot
Q08AF8	0.99	Swiss-Prot
Q7Z6I6	0.99	Swiss-Prot
P78412	0.99	Swiss-Prot
Q71SY5	0.99	Swiss-Prot
Q5U5Q3	0.99	Swiss-Prot
O15015	0.99	Swiss-Prot
P20393	0.99	Swiss-Prot
P31260	0.99	Swiss-Prot
Q9BQS8	0.99	Swiss-Prot
P49815	0.99	Swiss-Prot
Q9Y4W2	0.99	Swiss-Prot
Q9BW19	0.99	Swiss-Prot
Q8N1F8	0.99	Swiss-Prot
Q8NDL9	0.99	Swiss-Prot
Q96JK2	0.99	Swiss-Prot
Q9NXR8	0.99	Swiss-Prot
Q7Z7L8	0.99	Swiss-Prot
Q14687	0.99	Swiss-Prot
Q7ZXV8	0.99	LLPS+
P78426	0.99	Swiss-Prot
Q9Y2J2	0.99	Swiss-Prot
Q6ZVT6	0.99	Swiss-Prot
O75200	0.99	Swiss-Prot
Q00653	0.99	Swiss-Prot
Q9NUG4	0.99	Swiss-Prot
Q8NEG2	0.99	Swiss-Prot
Q8TBE0	0.99	Swiss-Prot
Q96DF8	0.99	Swiss-Prot
Q96L34	0.99	Swiss-Prot
A6NKT7	0.99	Swiss-Prot
O60285	0.99	Swiss-Prot
Q06587	0.99	Swiss-Prot
O43150	0.99	Swiss-Prot
Q9H8L6	0.99	Swiss-Prot
O75128	0.99	Swiss-Prot
P48681	0.99	Swiss-Prot
